ts,protons_gt_1MeV,protons_gt_5MeV,protons_gt_10MeV,protons_gt_30MeV,protons_gt_50MeV,protons_gt_100MeV,electrons_gt_0_8MeV,electrons_gt_2_0MeV,F10_7,speed_km_s,density_protons_cm3,P10_max,група
2017-09-02 13:00:00,6.565833333333334,0.24266666666666667,0.1765,0.09610833333333334,0.07768333333333334,0.03840833333333333,64141.666666666664,2980.8333333333335,100.0,561.0,1.8,0.343,тиха
2017-09-02 14:00:00,7.607500000000001,0.23500000000000001,0.16241666666666668,0.08918333333333334,0.07080833333333333,0.039625,79158.33333333333,4438.333333333333,100.0,561.0,1.3,0.272,тиха
2017-09-02 15:00:00,14.1075,0.2354166666666667,0.16608333333333333,0.08335833333333333,0.065925,0.03494166666666667,94808.33333333333,5697.5,100.0,559.0,1.3,0.306,тиха
2017-09-02 16:00:00,22.650000000000002,0.29925,0.19575,0.07857499999999999,0.059158333333333334,0.029333333333333333,118000.0,9022.5,100.0,557.0,1.7,0.306,тиха
2017-09-02 17:00:00,30.400000000000002,0.26366666666666666,0.17816666666666667,0.09990833333333334,0.07713333333333333,0.042083333333333334,136666.66666666666,13891.666666666666,100.0,556.0,2.4,0.252,тиха
2017-09-02 18:00:00,38.225,0.19483333333333333,0.14108333333333334,0.0785,0.06473333333333334,0.03170833333333333,155333.33333333334,19991.666666666668,100.0,556.0,2.7,0.188,тиха
2017-09-02 19:00:00,38.641666666666666,0.21108333333333332,0.15275,0.08323333333333334,0.06183333333333333,0.029333333333333333,164333.33333333334,23966.666666666668,100.0,556.0,2.8,0.259,тиха
2017-09-02 20:00:00,45.25833333333333,0.26233333333333336,0.1975,0.09510833333333334,0.06784166666666666,0.037658333333333335,166166.66666666666,24891.666666666668,100.0,558.0,3.3,0.312,тиха
2017-09-02 21:00:00,50.51666666666667,0.28575,0.217,0.11268333333333334,0.09006666666666667,0.04416666666666667,161000.0,23675.0,100.0,557.0,3.1,0.417,тиха
2017-09-02 22:00:00,43.39166666666667,0.25633333333333336,0.19599999999999998,0.11041666666666666,0.0814,0.0384,150666.66666666666,20533.333333333332,100.0,554.0,3.1,0.4,тиха
2017-09-02 23:00:00,31.766666666666666,0.3209166666666667,0.21583333333333332,0.12706666666666666,0.08850000000000001,0.039625,128333.33333333333,12750.0,100.0,549.0,2.3,0.378,тиха
2017-09-03 00:00:00,33.84166666666667,0.32025,0.20883333333333334,0.1033,0.073775,0.03775,145166.66666666666,16291.666666666666,120.0,550.0,1.4,0.305,тиха
2017-09-03 01:00:00,17.175,0.30916666666666665,0.21966666666666668,0.08489999999999999,0.06259166666666667,0.03305,128750.0,12000.0,120.0,539.0,1.7,0.382,тиха
2017-09-03 02:00:00,14.85,0.30258333333333337,0.19666666666666666,0.07870833333333334,0.057508333333333335,0.0292,106325.0,7565.0,120.0,550.0,1.6,0.354,тиха
2017-09-03 03:00:00,10.786666666666667,0.25375,0.17016666666666666,0.09618333333333333,0.07541666666666667,0.032933333333333335,105891.66666666667,6961.666666666667,120.0,547.0,1.6,0.3,тиха
2017-09-03 04:00:00,5.6525,0.2795,0.20183333333333334,0.08765833333333334,0.07071666666666666,0.03911666666666667,76000.0,3464.1666666666665,120.0,553.0,1.0,0.328,тиха
2017-09-03 05:00:00,4.900833333333334,0.31316666666666665,0.21925000000000003,0.10889166666666666,0.08339999999999999,0.0368,64633.333333333336,2530.0,120.0,547.0,1.1,0.517,тиха
2017-09-03 06:00:00,4.835833333333333,0.3073333333333333,0.22116666666666665,0.10241666666666667,0.08161666666666667,0.04381666666666667,67508.33333333333,2774.1666666666665,120.0,548.0,0.9,0.391,тиха
2017-09-03 07:00:00,4.474166666666666,0.30633333333333335,0.21808333333333332,0.09058333333333334,0.07105833333333333,0.03286666666666666,61541.666666666664,2630.8333333333335,120.0,507.0,1.4,0.325,тиха
2017-09-03 08:00:00,4.505833333333333,0.31916666666666665,0.21316666666666664,0.1084,0.07534166666666667,0.03598333333333333,60025.0,2653.3333333333335,120.0,497.0,1.9,0.346,тиха
2017-09-03 09:00:00,4.326666666666667,0.33383333333333337,0.2175,0.10838333333333333,0.07598333333333333,0.039841666666666664,55566.666666666664,2344.1666666666665,120.0,493.0,2.1,0.4,тиха
2017-09-03 10:00:00,2.9408333333333334,0.27375,0.20650000000000002,0.10744166666666666,0.07589166666666666,0.04264166666666667,64741.666666666664,2900.0,120.0,503.0,1.5,0.301,тиха
2017-09-03 11:00:00,4.460833333333333,0.29275,0.18333333333333335,0.091775,0.06569166666666666,0.03166666666666667,84083.33333333333,4889.166666666667,120.0,488.0,1.6,0.367,тиха
2017-09-03 12:00:00,4.469166666666667,0.27725,0.20583333333333334,0.10108333333333334,0.07929166666666666,0.04344166666666666,89875.0,5613.333333333333,120.0,469.0,2.0,0.312,тиха
2017-09-03 13:00:00,6.178333333333334,0.27575,0.2070833333333333,0.09857500000000001,0.07001666666666667,0.03254166666666667,98850.0,6810.0,120.0,466.0,2.1,0.348,тиха
2017-09-03 14:00:00,9.641666666666667,0.3146666666666667,0.24041666666666664,0.12119999999999999,0.08198333333333334,0.03739166666666666,102683.33333333333,7462.5,120.0,467.0,2.7,0.532,тиха
2017-09-03 15:00:00,44.45416666666667,0.3025833333333333,0.19983333333333334,0.10719166666666667,0.08424166666666666,0.041808333333333336,123666.66666666667,10634.166666666666,120.0,463.0,2.6,0.308,тиха
2017-09-03 16:00:00,18.95,0.2585,0.17725,0.08897500000000001,0.06776666666666667,0.03631666666666667,157583.33333333334,20441.666666666668,120.0,460.0,2.3,0.322,тиха
2017-09-03 17:00:00,16.866666666666667,0.24683333333333335,0.18200000000000002,0.09615,0.06874166666666666,0.03605,170583.33333333334,26100.0,120.0,462.0,2.0,0.291,тиха
2017-09-03 18:00:00,17.616666666666667,0.23816666666666667,0.19999999999999998,0.11709166666666666,0.07463333333333333,0.03644166666666667,175583.33333333334,29158.333333333332,120.0,461.0,1.7,0.295,тиха
2017-09-03 19:00:00,25.308333333333334,0.29475,0.19966666666666666,0.09415,0.07011666666666667,0.03988333333333333,180416.66666666666,32341.666666666668,120.0,474.0,1.2,0.497,тиха
2017-09-03 20:00:00,25.34166666666667,0.27508333333333335,0.20066666666666666,0.09871666666666666,0.07751666666666666,0.041925,179750.0,32591.666666666668,120.0,463.0,2.1,0.356,тиха
2017-09-03 21:00:00,30.916666666666668,0.24108333333333334,0.1688333333333333,0.08935,0.072475,0.037866666666666667,182333.33333333334,34516.666666666664,120.0,467.0,2.7,0.313,тиха
2017-09-03 22:00:00,31.333333333333332,0.2628333333333333,0.19625,0.091375,0.07395833333333333,0.043258333333333336,178666.66666666666,32933.333333333336,120.0,470.0,2.7,0.359,тиха
2017-09-03 23:00:00,23.125,0.25116666666666665,0.17425000000000002,0.10258333333333332,0.0805,0.04044166666666667,176000.0,29716.666666666668,120.0,486.0,2.0,0.237,тиха
2017-09-04 00:00:00,14.255,0.23566666666666666,0.15316666666666667,0.08658333333333333,0.06883333333333333,0.038808333333333334,155333.33333333334,21207.5,140.0,499.0,2.0,0.209,тиха
2017-09-04 01:00:00,16.526666666666667,0.29433333333333334,0.20483333333333334,0.105525,0.07966666666666666,0.04046666666666667,153666.66666666666,21050.0,140.0,471.0,2.5,0.378,тиха
2017-09-04 02:00:00,13.0375,0.24858333333333335,0.16091666666666668,0.08690833333333332,0.06799166666666667,0.037225,134000.0,15775.0,140.0,464.0,2.5,0.263,тиха
2017-09-04 03:00:00,6.4991666666666665,0.28833333333333333,0.18608333333333335,0.08455,0.06624166666666666,0.033683333333333336,99141.66666666667,7747.5,140.0,468.0,2.0,0.345,тиха
2017-09-04 04:00:00,10.7675,0.256,0.17125,0.089725,0.07266666666666667,0.04103333333333333,116916.66666666667,11185.0,140.0,467.0,1.6,0.281,тиха
2017-09-04 05:00:00,6.724166666666666,0.2788333333333333,0.20191666666666666,0.08447500000000001,0.06389166666666667,0.033716666666666666,101866.66666666667,8288.333333333334,140.0,463.0,1.6,0.361,тиха
2017-09-04 06:00:00,6.0575,0.26616666666666666,0.1745,0.08304166666666667,0.06803333333333333,0.03419166666666667,87675.0,6520.0,140.0,452.0,2.3,0.327,тиха
2017-09-04 07:00:00,6.465833333333333,0.26208333333333333,0.17149999999999999,0.08548333333333334,0.06855833333333333,0.031716666666666664,90600.0,7410.833333333333,140.0,,,0.294,тиха
2017-09-04 08:00:00,4.010833333333333,0.256,0.19583333333333333,0.086625,0.07003333333333334,0.036491666666666665,73483.33333333333,5048.333333333333,140.0,,,0.336,тиха
2017-09-04 09:00:00,3.268333333333333,0.30341666666666667,0.22033333333333335,0.105925,0.081975,0.04648333333333333,60475.0,3715.8333333333335,140.0,,,0.302,тиха
2017-09-04 10:00:00,3.1791666666666667,0.25216666666666665,0.18183333333333332,0.10189999999999999,0.081675,0.054125,64383.333333333336,4122.5,140.0,,,0.28,тиха
2017-09-04 11:00:00,5.274166666666667,0.2950833333333333,0.18691666666666665,0.08952500000000001,0.06398333333333334,0.033633333333333335,79933.33333333333,6345.833333333333,140.0,,,0.276,тиха
2017-09-04 12:00:00,2.965,0.21775,0.1535,0.08921666666666667,0.07121666666666666,0.037233333333333334,80516.66666666667,6080.0,140.0,,,0.239,тиха
2017-09-04 13:00:00,3.061666666666667,0.2758333333333333,0.19283333333333333,0.10454166666666666,0.08378333333333333,0.041341666666666665,76733.33333333333,6015.833333333333,140.0,,,0.329,тиха
2017-09-04 14:00:00,7.279166666666666,0.2313333333333333,0.17058333333333334,0.08650833333333334,0.07066666666666667,0.037375,83025.0,8552.5,140.0,,,0.313,тиха
2017-09-04 15:00:00,15.25,0.24283333333333335,0.16624999999999998,0.07890833333333333,0.06515833333333333,0.0339,105325.0,13983.333333333334,140.0,460.0,6.0,0.352,тиха
2017-09-04 16:00:00,20.141666666666666,0.2648333333333333,0.17941666666666667,0.09185833333333333,0.074275,0.0412,115666.66666666667,15900.0,140.0,458.0,7.8,0.303,тиха
2017-09-04 17:00:00,28.233333333333334,0.28225,0.21325000000000002,0.109875,0.08739166666666666,0.050633333333333336,133333.33333333334,22350.0,140.0,463.0,7.6,0.331,тиха
2017-09-04 18:00:00,45.425000000000004,0.2531666666666667,0.1765,0.08140833333333333,0.0659,0.03503333333333333,167666.66666666666,37216.666666666664,140.0,477.0,5.9,0.322,тиха
2017-09-04 19:00:00,52.4,0.3080833333333333,0.22408333333333333,0.08665,0.06814166666666667,0.0397,161500.0,37116.666666666664,140.0,478.0,6.7,0.326,тиха
2017-09-04 20:00:00,50.63333333333333,0.2776666666666667,0.20975,0.08849166666666668,0.06940833333333334,0.035375,114166.66666666667,18266.666666666668,140.0,501.0,4.2,0.408,тиха
2017-09-04 21:00:00,35.46666666666667,0.26308333333333334,0.18699999999999997,0.08628333333333334,0.06995,0.040016666666666666,114333.33333333333,15433.333333333334,140.0,516.0,4.6,0.491,тиха
2017-09-04 22:00:00,40.516666666666666,0.7811666666666667,0.328,0.14265,0.092675,0.03949166666666667,112525.0,14996.666666666666,140.0,523.0,4.8,0.64,тиха
2017-09-04 23:00:00,62.50833333333333,6.2316666666666665,2.8858333333333337,0.42083333333333334,0.16674166666666668,0.06079166666666667,69616.66666666667,6190.833333333333,140.0,559.0,5.4,4.46,тиха
2017-09-05 00:00:00,79.54166666666667,16.895,7.9875,0.6569166666666667,0.2005,0.06379166666666668,53158.333333333336,3685.8333333333335,121.0,566.0,4.4,11.4,активна
2017-09-05 01:00:00,117.125,49.708333333333336,18.841666666666665,0.8109999999999999,0.17845833333333336,0.045875,45900.0,2590.8333333333335,121.0,583.0,2.1,23.4,активна
2017-09-05 02:00:00,225.08333333333334,105.61666666666667,32.625,0.6855833333333333,0.142325,0.04446666666666666,31350.0,1389.1666666666667,121.0,576.0,1.9,41.9,активна
2017-09-05 03:00:00,368.0,166.66666666666666,47.74166666666667,0.4828333333333333,0.10903333333333333,0.05363333333333333,30658.333333333332,1335.0,121.0,577.0,1.9,51.3,активна
2017-09-05 04:00:00,469.0833333333333,216.16666666666666,58.86666666666667,0.62775,0.11900833333333333,0.039141666666666665,32708.333333333332,1525.0,121.0,570.0,1.9,68.0,активна
2017-09-05 05:00:00,725.5,289.5833333333333,67.71666666666667,0.7135833333333333,0.13615833333333333,0.04601666666666667,26033.333333333332,1303.3333333333333,121.0,558.0,2.2,71.5,активна
2017-09-05 06:00:00,951.8333333333334,329.5,69.23333333333333,0.7203333333333334,0.12890833333333332,0.04099166666666667,19558.333333333332,1126.3333333333333,121.0,551.0,1.8,75.1,активна
2017-09-05 07:00:00,997.0,346.5,77.71666666666667,0.639,0.11649166666666666,0.04611666666666667,32758.333333333332,1748.3333333333333,121.0,550.0,1.5,82.8,активна
2017-09-05 08:00:00,881.0,300.8333333333333,73.33333333333333,0.6588333333333333,0.12649166666666667,0.045325,37041.666666666664,1842.5,121.0,551.0,1.3,80.2,активна
2017-09-05 09:00:00,821.3333333333334,301.9166666666667,70.19166666666666,0.6305,0.12471666666666666,0.04675833333333334,34400.0,1684.1666666666667,121.0,547.0,1.0,73.7,активна
2017-09-05 10:00:00,840.5833333333334,314.4166666666667,68.91666666666667,0.5519166666666667,0.10175000000000001,0.039183333333333334,35908.333333333336,1770.8333333333333,121.0,523.0,0.8,77.8,активна
2017-09-05 11:00:00,807.5,346.4166666666667,86.69166666666666,0.6954166666666667,0.12689999999999999,0.04860833333333334,37941.666666666664,1972.5,121.0,540.0,0.9,102.0,активна
2017-09-05 12:00:00,750.25,315.3333333333333,79.75,0.7875833333333334,0.150025,0.057999999999999996,44900.0,2200.8333333333335,121.0,526.0,1.0,87.2,активна
2017-09-05 13:00:00,683.25,307.5833333333333,78.93333333333334,0.6263333333333333,0.12185000000000001,0.05035833333333333,53308.333333333336,2724.1666666666665,121.0,480.0,1.2,87.4,активна
2017-09-05 14:00:00,541.5,264.1666666666667,76.26666666666667,0.7865000000000001,0.140775,0.04829166666666667,59958.333333333336,3225.0,121.0,474.0,1.5,79.6,активна
2017-09-05 15:00:00,483.5833333333333,260.5833333333333,81.76666666666667,0.6804166666666668,0.11525833333333334,0.044191666666666664,67033.33333333333,3924.1666666666665,121.0,502.0,1.3,98.6,активна
2017-09-05 16:00:00,406.3333333333333,224.58333333333334,76.38333333333334,0.4945,0.095775,0.04235833333333333,74766.66666666667,4898.333333333333,121.0,498.0,1.2,80.3,активна
2017-09-05 17:00:00,567.5833333333334,307.0833333333333,89.66666666666667,0.7333333333333334,0.12771666666666667,0.044191666666666664,84325.0,6626.666666666667,121.0,472.0,1.6,103.0,активна
2017-09-05 18:00:00,734.1666666666666,382.8333333333333,98.74166666666667,0.6284166666666666,0.12716666666666668,0.05673333333333333,84950.0,7125.0,121.0,452.0,2.3,122.0,активна
2017-09-05 19:00:00,1285.5833333333333,540.3333333333334,134.66666666666666,0.7173333333333334,0.1154,0.049675000000000004,99583.33333333333,8038.333333333333,121.0,447.0,2.4,150.0,активна
2017-09-05 20:00:00,1000.9166666666666,380.8333333333333,113.75,0.6145833333333334,0.10751666666666666,0.050875000000000004,109916.66666666667,9933.333333333334,121.0,446.0,2.2,126.0,активна
2017-09-05 21:00:00,789.4166666666666,297.25,92.43333333333334,0.54625,0.09035,0.041091666666666665,113333.33333333333,11191.666666666666,121.0,447.0,2.6,105.0,активна
2017-09-05 22:00:00,707.75,262.8333333333333,84.675,0.5555833333333333,0.1102,0.054549999999999994,105250.0,9760.833333333334,121.0,446.0,3.2,93.9,активна
2017-09-05 23:00:00,734.6666666666666,219.91666666666666,67.175,0.5693333333333334,0.10729166666666667,0.045991666666666674,99383.33333333333,8360.833333333334,121.0,447.0,2.9,80.0,активна
2017-09-06 00:00:00,695.9166666666666,153.33333333333334,45.59166666666667,0.379,0.08121666666666667,0.038775,94925.0,7293.333333333333,133.0,452.0,2.3,52.1,активна
2017-09-06 01:00:00,700.5,166.41666666666666,48.9,0.3925,0.084075,0.038625,86758.33333333333,6000.833333333333,133.0,454.0,2.2,56.9,активна
2017-09-06 02:00:00,580.0833333333334,137.5,35.75833333333333,0.30833333333333335,0.07351666666666666,0.03696666666666667,79541.66666666667,4900.833333333333,133.0,461.0,2.4,44.9,активна
2017-09-06 03:00:00,523.0833333333334,95.69166666666666,21.875,0.30341666666666667,0.07781666666666666,0.03513333333333333,72866.66666666667,3920.0,133.0,456.0,4.9,24.5,активна
2017-09-06 04:00:00,965.75,123.75,21.158333333333335,0.26433333333333336,0.070925,0.033183333333333336,59775.0,2608.3333333333335,133.0,454.0,4.5,24.1,активна
2017-09-06 05:00:00,674.6666666666666,100.08333333333333,17.491666666666667,0.26625,0.07311666666666666,0.03223333333333333,55741.666666666664,2446.6666666666665,133.0,455.0,2.7,20.1,активна
2017-09-06 06:00:00,649.8333333333334,125.0,16.983333333333334,0.30975,0.093125,0.040516666666666666,51141.666666666664,2355.0,133.0,457.0,2.3,18.7,активна
2017-09-06 07:00:00,1039.5,194.33333333333334,21.291666666666668,0.2725,0.081575,0.041325,48408.333333333336,2420.8333333333335,133.0,449.0,2.4,23.8,активна
2017-09-06 08:00:00,1575.8333333333333,179.83333333333334,18.641666666666666,0.28241666666666665,0.08241666666666667,0.03750833333333333,38425.0,1903.3333333333333,133.0,447.0,2.7,21.9,активна
2017-09-06 09:00:00,1291.6666666666667,156.75,16.866666666666667,0.21675,0.06699166666666666,0.037225,43191.666666666664,2210.0,133.0,445.0,2.8,19.8,активна
2017-09-06 10:00:00,1138.8333333333333,155.41666666666666,16.875,0.28258333333333335,0.08564166666666667,0.039349999999999996,45941.666666666664,2541.6666666666665,133.0,445.0,2.4,19.3,активна
2017-09-06 11:00:00,1203.3333333333333,165.83333333333334,15.508333333333333,0.23983333333333334,0.07680833333333333,0.039266666666666665,44225.0,2702.5,133.0,442.0,2.9,16.8,активна
2017-09-06 12:00:00,1317.5,173.33333333333334,16.283333333333335,0.4539166666666667,0.18079166666666668,0.09011666666666666,47783.333333333336,3335.0,133.0,442.0,2.1,17.6,активна
2017-09-06 13:00:00,1100.75,169.25,18.650000000000002,2.9158333333333335,1.312,0.32383333333333336,61316.666666666664,4699.166666666667,133.0,443.0,2.0,20.1,активна
2017-09-06 14:00:00,813.9166666666666,160.08333333333334,19.741666666666667,3.6275,1.5283333333333333,0.3125833333333333,74183.33333333333,6198.333333333333,133.0,443.0,1.8,23.4,активна
2017-09-06 15:00:00,1014.5833333333334,192.16666666666666,26.558333333333334,4.204166666666667,1.575,0.2910833333333333,83050.0,7238.333333333333,133.0,442.0,1.6,27.7,активна
2017-09-06 16:00:00,877.25,121.675,21.666666666666668,3.7808333333333333,1.3905,0.26366666666666666,103858.33333333333,10922.5,133.0,424.0,1.1,25.6,активна
2017-09-06 17:00:00,568.1666666666666,71.74166666666666,19.241666666666667,3.0316666666666667,1.03425,0.19758333333333333,108916.66666666667,12300.0,133.0,395.0,1.1,22.1,активна
2017-09-06 18:00:00,454.3333333333333,60.5,19.016666666666666,2.8383333333333334,0.9599166666666666,0.19833333333333333,104000.0,12025.0,133.0,370.0,2.3,21.7,активна
2017-09-06 19:00:00,467.8333333333333,55.458333333333336,19.075,2.8633333333333333,0.8870833333333333,0.15698333333333334,105500.0,12425.0,133.0,374.0,2.0,22.7,активна
2017-09-06 20:00:00,435.25,50.875,19.841666666666665,2.5483333333333333,0.7149166666666668,0.12541666666666665,104083.33333333333,12233.333333333334,133.0,412.0,0.7,21.7,активна
2017-09-06 21:00:00,438.0,50.525,21.058333333333334,2.4625,0.6685833333333333,0.123975,107000.0,12908.333333333334,133.0,393.0,1.1,23.3,активна
2017-09-06 22:00:00,527.0833333333334,67.80833333333334,25.825,2.63,0.6853333333333333,0.12969166666666668,106416.66666666667,12975.0,133.0,397.0,1.3,28.2,активна
2017-09-06 23:00:00,3762.3333333333335,324.675,38.166666666666664,2.4525,0.5690833333333333,0.1023,110183.33333333333,14333.333333333334,133.0,560.0,10.6,83.1,активна
2017-09-07 00:00:00,15908.333333333334,615.75,35.43333333333333,2.3158333333333334,0.5405833333333333,0.09210833333333333,90858.33333333333,11017.5,129.0,579.0,17.5,43.6,активна
2017-09-07 01:00:00,11870.833333333334,400.4166666666667,67.84166666666667,4.62,0.8030833333333334,0.08410833333333334,66050.0,6749.166666666667,129.0,592.0,13.0,102.0,активна
2017-09-07 02:00:00,7450.0,631.3333333333334,205.25,9.295833333333333,1.2133333333333334,0.0756,53091.666666666664,5149.166666666667,129.0,599.0,7.7,270.0,активна
2017-09-07 03:00:00,4970.0,1014.1666666666666,294.25,10.599166666666667,1.21475,0.06776666666666667,28172.5,3496.6666666666665,129.0,593.0,8.0,317.0,активна
2017-09-07 04:00:00,4465.833333333333,972.6666666666666,287.1666666666667,10.450000000000001,1.1833333333333333,0.05734166666666666,1662.0833333333333,1294.1666666666667,129.0,575.0,7.3,299.0,активна
2017-09-07 05:00:00,4481.666666666667,912.25,251.83333333333334,8.98,1.0353333333333332,0.05608333333333334,10177.5,1557.5,129.0,564.0,6.1,284.0,активна
2017-09-07 06:00:00,3244.1666666666665,616.3333333333334,152.53333333333333,5.655,0.7789166666666666,0.07116666666666667,12600.0,1224.75,129.0,547.0,5.9,192.0,активна
2017-09-07 07:00:00,2167.5,454.5833333333333,102.71666666666665,2.8033333333333332,0.38966666666666666,0.0541,10090.833333333334,813.8333333333334,129.0,542.0,4.9,129.0,активна
2017-09-07 08:00:00,1800.8333333333333,423.5833333333333,85.06666666666666,2.1149999999999998,0.3144166666666667,0.05503333333333333,10378.333333333334,698.9166666666666,129.0,539.0,3.3,114.0,активна
2017-09-07 09:00:00,2186.6666666666665,459.6666666666667,97.675,2.5,0.3349166666666667,0.04328333333333333,15195.0,1157.4166666666667,129.0,536.0,3.1,118.0,активна
2017-09-07 10:00:00,2785.8333333333335,744.6666666666666,173.58333333333334,3.268333333333333,0.39675,0.063425,10502.5,1278.5,129.0,518.0,3.1,255.0,активна
2017-09-07 11:00:00,2538.3333333333335,636.0833333333334,142.83333333333334,5.302499999999999,0.6556666666666667,0.04003333333333333,13380.0,1134.9166666666667,129.0,556.0,2.8,182.0,активна
2017-09-07 12:00:00,1939.1666666666667,511.5,132.01666666666668,4.019166666666666,0.5143333333333333,0.05275833333333333,8595.0,792.0833333333334,129.0,551.0,4.0,166.0,активна
2017-09-07 13:00:00,1255.0,326.6666666666667,88.78333333333335,2.5666666666666664,0.37975000000000003,0.063725,12525.0,649.6666666666666,129.0,537.0,4.3,94.2,активна
2017-09-07 14:00:00,1115.0,358.1666666666667,109.41666666666667,3.0816666666666666,0.39266666666666666,0.05101666666666666,17891.666666666668,820.5833333333334,129.0,510.0,4.2,125.0,активна
2017-09-07 15:00:00,931.25,294.5,82.36666666666666,2.2066666666666666,0.2796666666666667,0.035916666666666666,20600.0,800.6666666666666,129.0,524.0,3.6,105.0,активна
2017-09-07 16:00:00,859.9166666666666,271.0,80.61666666666666,1.9974999999999998,0.26258333333333334,0.041841666666666666,23575.0,930.4166666666666,129.0,535.0,2.7,87.3,активна
2017-09-07 17:00:00,742.3333333333334,246.58333333333334,88.925,2.158333333333333,0.2544166666666667,0.034791666666666665,25150.0,997.8333333333334,129.0,494.0,2.7,97.7,активна
2017-09-07 18:00:00,600.75,187.58333333333334,75.98333333333333,1.9749999999999999,0.24491666666666667,0.03725833333333333,25600.0,960.5833333333334,129.0,498.0,1.7,78.5,активна
2017-09-07 19:00:00,671.2727272727273,197.27272727272728,80.23636363636363,2.1054545454545455,0.2889090909090909,0.05506363636363636,28309.090909090908,1053.7272727272727,129.0,520.0,1.5,87.5,активна
2017-09-07 20:00:00,816.9166666666666,285.5833333333333,121.18333333333334,2.9266666666666663,0.3055833333333334,0.033425,29550.0,1346.6666666666667,129.0,458.0,3.3,182.0,активна
2017-09-07 21:00:00,1954.1666666666667,773.0833333333334,229.25,6.415,0.6325833333333334,0.030808333333333337,28491.666666666668,1935.8333333333333,129.0,462.0,1.5,271.0,активна
2017-09-07 22:00:00,6137.5,1058.4166666666667,214.16666666666666,4.1525,0.4033333333333333,0.03333333333333333,29558.333333333332,2100.8333333333335,129.0,555.0,3.6,245.0,активна
2017-09-07 23:00:00,8985.833333333334,1527.1666666666667,339.0833333333333,11.864166666666668,1.2145833333333333,0.02654166666666667,1208.6666666666667,1546.0833333333333,129.0,745.0,1.0,713.0,активна
2017-09-08 00:00:00,5642.5,744.4166666666666,184.20833333333334,12.383333333333333,1.8191666666666666,0.07196666666666666,216.71666666666667,763.75,117.0,718.0,3.4,279.0,активна
2017-09-08 01:00:00,5160.833333333333,516.9166666666666,120.10000000000001,7.857500000000001,1.1460833333333333,0.039,235.75833333333333,492.6666666666667,117.0,708.0,1.3,175.0,активна
2017-09-08 02:00:00,2767.5,351.25,88.72500000000001,5.579166666666667,0.8045,0.026708333333333334,443.6666666666667,373.9166666666667,117.0,710.0,2.5,94.9,активна
2017-09-08 03:00:00,2674.1666666666665,332.5833333333333,83.41666666666667,4.349166666666666,0.60525,0.02824166666666667,929.0833333333334,360.4166666666667,117.0,703.0,3.4,96.6,активна
2017-09-08 04:00:00,3457.5,489.5,119.3,6.578333333333333,0.87575,0.02638333333333333,667.6666666666666,534.5,117.0,674.0,3.0,147.0,активна
2017-09-08 05:00:00,4132.5,557.75,126.08333333333333,5.565833333333334,0.6961666666666666,0.026525000000000003,2138.3333333333335,593.5,117.0,671.0,4.8,163.0,активна
2017-09-08 06:00:00,2219.1666666666665,301.8333333333333,71.09166666666667,3.249166666666667,0.44683333333333336,0.02675,2279.1666666666665,332.1666666666667,117.0,713.0,2.7,86.5,активна
2017-09-08 07:00:00,2329.1666666666665,255.75,55.550000000000004,2.0905,0.3035,0.032591666666666665,2491.6666666666665,261.8333333333333,117.0,741.0,3.0,62.0,активна
2017-09-08 08:00:00,2898.3333333333335,268.4166666666667,53.025,1.6409166666666666,0.23016666666666666,0.028216666666666668,2338.3333333333335,268.75,117.0,769.0,5.7,57.3,активна
2017-09-08 09:00:00,2585.0,234.41666666666666,44.85833333333333,0.86475,0.16341666666666668,0.045075000000000004,1725.0,237.83333333333334,117.0,762.0,7.0,48.6,активна
2017-09-08 10:00:00,2210.0,203.16666666666666,38.00833333333333,0.7200000000000001,0.15084166666666668,0.045691666666666665,1522.5,210.0,117.0,763.0,6.6,42.0,активна
2017-09-08 11:00:00,1674.5833333333333,161.5,29.724999999999998,0.4076666666666667,0.0883,0.03316666666666667,2188.3333333333335,173.91666666666666,117.0,764.0,3.9,35.2,активна
2017-09-08 12:00:00,6120.583333333333,65.59166666666667,12.045833333333334,0.24850000000000003,0.06805833333333333,0.029208333333333336,4426.916666666667,79.27499999999999,117.0,802.0,2.7,16.6,активна
2017-09-08 13:00:00,6297.5,44.4,8.6275,0.20791666666666667,0.06005,0.027116666666666667,13912.683333333334,237.26666666666665,117.0,806.0,4.3,10.2,активна
2017-09-08 14:00:00,535.4166666666666,45.833333333333336,8.7225,0.21716666666666665,0.061941666666666666,0.027625,1237.99,83.0,117.0,787.0,4.9,10.4,активна
2017-09-08 15:00:00,607.5,34.541666666666664,6.658333333333334,0.19366666666666665,0.058741666666666664,0.0267,4552.083333333333,186.24166666666667,117.0,776.0,3.6,7.69,тиха
2017-09-08 16:00:00,6871.666666666667,35.21666666666667,7.275833333333334,0.19641666666666668,0.05861666666666667,0.0267,12006.666666666666,324.4166666666667,117.0,795.0,3.0,9.6,тиха
2017-09-08 17:00:00,2148.6666666666665,56.14166666666667,10.387500000000001,0.20941666666666667,0.058041666666666665,0.0267,23575.0,1059.6666666666667,117.0,777.0,2.8,11.5,активна
2017-09-08 18:00:00,2196.6666666666665,59.75833333333333,10.555833333333334,0.23750000000000002,0.06815,0.029133333333333334,39816.666666666664,2759.1666666666665,117.0,749.0,2.6,11.6,активна
